index,step,timestamp,version,cpu_user,cpu_system,cpu_user_system,cpu_idle,cpu_iowait,memory_ram,memory_swap,memory_ram_swap,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_busy_time,network_received_count,network_sent_count,network_received_bytes,network_sent_bytes,network_received_error,network_sent_error,network_received_drop,network_sent_drop
268,2,28.0234,2,9.29,5.72,15.009999999999998,206.65,0.12,4777893888,6291456,4784185344,64,1871,901120,51003392,125,2270,469,797,836,280036,228389,0,0,0,0
269,2,28.1257,2,9.33,5.74,15.07,207.4,0.12,4777377792,6291456,4783669248,64,1871,901120,51003392,125,2270,469,804,844,280727,229686,0,0,0,0
270,2,28.231,2,9.37,5.75,15.12,208.19,0.12,4777377792,6291456,4783669248,64,1871,901120,51003392,125,2270,469,810,853,285261,234226,0,0,0,0
271,2,28.3375,2,9.41,5.76,15.17,208.98,0.12,4777570304,6291456,4783861760,64,1871,901120,51003392,125,2270,469,815,857,285764,234700,0,0,0,0
272,2,28.443,2,9.43,5.77,15.2,209.78,0.12,4777570304,6291456,4783861760,64,1871,901120,51003392,125,2270,469,818,861,286107,235174,0,0,0,0
273,2,28.5485,2,9.47,5.8,15.27,210.54,0.12,4777570304,6291456,4783861760,65,1871,905216,51003392,125,2270,473,824,862,288637,235264,0,0,0,0
274,2,28.6519,2,9.51,5.84,15.35,211.23,0.17,4778242048,6291456,4784533504,66,1951,909312,52019200,139,2334,579,825,865,288707,235627,0,0,0,0
275,2,28.7573,2,9.54,5.89,15.43,211.92,0.22,4778512384,6291456,4784803840,66,2040,909312,53166080,139,2415,689,829,869,289213,235968,0,0,0,0
276,2,28.8624,2,9.57,5.95,15.52,212.6,0.27,4778471424,6291456,4784762880,85,2120,991232,54296576,146,2492,797,830,869,289283,235968,0,0,0,0
277,2,28.9675,2,9.6,6.0,15.6,213.3,0.33,4778975232,6291456,4785266688,85,2208,991232,55410688,146,2572,904,830,869,289283,235968,0,0,0,0
278,2,29.0733,2,9.64,6.09,15.73,213.94,0.38,4779220992,6291456,4785512448,85,2312,991232,56926208,146,2656,1016,830,869,289283,235968,0,0,0,0
279,2,29.1785,2,9.72,6.19,15.91,214.53,0.43,4781547520,6291456,4787838976,85,2481,991232,59559936,146,2762,1162,833,872,289554,236311,0,0,0,0
280,2,29.2819,2,9.8,6.25,16.05,215.14,0.48,4781813760,6291456,4788105216,85,2607,991232,61349888,146,2847,1276,836,877,289897,236855,0,0,0,0
281,2,29.3874,2,9.84,6.3,16.14,215.82,0.54,4782329856,6291456,4788621312,85,2703,991232,62865408,146,2930,1388,840,879,290310,237056,0,0,0,0
282,2,29.4927,2,9.89,6.37,16.26,216.47,0.58,4782317568,6291456,4788609024,85,2783,991232,64126976,146,3008,1492,840,879,290310,237056,0,0,0,0
283,2,29.6025,2,9.92,6.44,16.36,217.18,0.64,4782575616,6291456,4788867072,85,2890,991232,65740800,146,3100,1616,840,879,290310,237056,0,0,0,0
284,2,29.7084,2,9.96,6.47,16.43,217.93,0.66,4782542848,6291456,4788834304,85,2921,991232,66224128,146,3126,1654,850,890,292608,238325,0,0,0,0
285,2,29.814,2,9.96,6.48,16.44,218.77,0.66,4782542848,6291456,4788834304,85,2921,991232,66224128,146,3126,1654,851,890,292678,238325,0,0,0,0
286,2,29.9204,2,9.97,6.49,16.46,219.59,0.66,4782542848,6291456,4788834304,85,2921,991232,66224128,146,3126,1654,851,893,292678,238634,0,0,0,0
287,2,30.0257,2,10.03,6.53,16.56,220.31,0.66,4782772224,6291456,4789063680,85,2921,991232,66224128,146,3126,1654,859,904,297400,243874,0,0,0,0
288,2,30.1292,2,10.04,6.53,16.57,221.13,0.66,4782772224,6291456,4789063680,85,2921,991232,66224128,146,3126,1654,861,904,297580,243874,0,0,0,0
289,2,30.2355,2,10.07,6.55,16.62,221.91,0.66,4783288320,6291456,4789579776,85,2921,991232,66224128,146,3126,1654,861,904,297580,243874,0,0,0,0
290,2,30.3406,2,10.14,6.61,16.75,222.62,0.66,4778266624,6291456,4784558080,85,2921,991232,66224128,146,3126,1654,861,904,297580,243874,0,0,0,0
291,2,30.4435,2,10.17,6.63,16.8,223.39,0.66,4779040768,6291456,4785332224,85,2921,991232,66224128,146,3126,1654,861,904,297580,243874,0,0,0,0
292,2,30.5491,2,10.18,6.67,16.85,224.17,0.66,4779040768,6291456,4785332224,85,2921,991232,66224128,146,3126,1654,861,904,297580,243874,0,0,0,0
293,2,30.6525,2,10.19,6.67,16.86,224.99,0.66,4779040768,6291456,4785332224,85,2921,991232,66224128,146,3126,1654,866,905,300005,243964,0,0,0,0
294,2,30.759,2,10.2,6.67,16.869999999999997,225.82,0.66,4779040768,6291456,4785332224,85,2921,991232,66224128,146,3126,1654,866,906,300005,244054,0,0,0,0
295,2,30.8645,2,10.22,6.67,16.89,226.64,0.66,4779040768,6291456,4785332224,85,2921,991232,66224128,146,3126,1654,866,906,300005,244054,0,0,0,0
296,2,30.97,2,10.23,6.68,16.91,227.45,0.66,4779040768,6291456,4785332224,85,2921,991232,66224128,146,3126,1654,869,912,300283,245150,0,0,0,0
297,2,31.0756,2,10.28,6.71,16.99,228.21,0.66,4779040768,6291456,4785332224,85,2921,991232,66224128,146,3126,1654,875,921,304817,249693,0,0,0,0
298,2,31.1807,2,10.28,6.71,16.99,229.04,0.66,4779040768,6291456,4785332224,85,2921,991232,66224128,146,3126,1654,876,921,304907,249693,0,0,0,0
299,2,31.2875,2,10.3,6.73,17.03,229.82,0.68,4779151360,6291456,4785442816,85,2981,991232,66928640,146,3174,1706,876,921,304907,249693,0,0,0,0
300,2,31.3929,2,10.33,6.74,17.07,230.62,0.68,4779126784,6291456,4785418240,85,2981,991232,66928640,146,3174,1706,877,922,304998,249792,0,0,0,0
301,2,31.4981,2,10.4,6.83,17.23,231.29,0.68,4781187072,6291456,4787478528,85,2981,991232,66928640,146,3174,1706,882,924,307423,249972,0,0,0,0
302,2,31.602,2,10.45,6.86,17.31,232.02,0.69,4780990464,6291456,4787281920,85,2993,991232,67248128,146,3210,1731,889,932,308184,250782,0,0,0,0
303,2,31.7074,2,10.47,6.87,17.34,232.83,0.69,4780990464,6291456,4787281920,85,2993,991232,67248128,146,3210,1731,890,932,308254,250782,0,0,0,0
304,2,31.8142,2,10.54,6.91,17.45,233.55,0.69,4773273600,6291456,4779565056,85,3411,991232,69173248,146,4730,1751,899,945,313088,252622,0,0,0,0
305,2,31.9178,2,10.57,6.92,17.490000000000002,234.32,0.69,4773273600,6291456,4779565056,85,3411,991232,69173248,146,4730,1751,906,954,313822,257278,0,0,0,0
306,2,32.0231,2,10.59,6.95,17.54,235.1,0.69,4773273600,6291456,4779565056,85,3411,991232,69173248,146,4730,1751,907,955,313892,257402,0,0,0,0
307,2,32.1261,2,10.61,6.96,17.57,235.88,0.69,4773273600,6291456,4779565056,85,3411,991232,69173248,146,4730,1751,912,960,314431,257946,0,0,0,0
308,2,32.2323,2,10.63,6.97,17.6,236.69,0.69,4773273600,6291456,4779565056,85,3411,991232,69173248,146,4730,1751,915,964,314774,258420,0,0,0,0
309,2,32.3375,2,10.65,6.99,17.64,237.49,0.69,4773273600,6291456,4779565056,85,3411,991232,69173248,146,4730,1751,916,964,314844,258420,0,0,0,0
310,2,32.4444,2,10.66,6.99,17.65,238.32,0.69,4773273600,6291456,4779565056,85,3411,991232,69173248,146,4730,1751,917,967,314914,258817,0,0,0,0
311,2,32.5508,2,10.69,7.03,17.72,239.09,0.69,4773273600,6291456,4779565056,85,3411,991232,69173248,146,4730,1751,922,972,315546,259228,0,0,0,0
312,2,32.6534,2,10.77,7.1,17.869999999999997,239.76,0.69,4774817792,6291456,4781109248,85,3411,991232,69173248,146,4730,1751,923,972,315616,259228,0,0,0,0
313,2,32.7563,2,10.79,7.12,17.91,240.53,0.69,4775591936,6291456,4781883392,85,3413,991232,69197824,146,4744,1767,928,974,318045,259408,0,0,0,0
314,2,32.8616,2,10.79,7.13,17.919999999999998,241.35,0.69,4775591936,6291456,4781883392,85,3413,991232,69197824,146,4744,1767,928,974,318045,259408,0,0,0,0
315,2,32.9668,2,10.83,7.14,17.97,242.14,0.69,4775591936,6291456,4781883392,85,3413,991232,69197824,146,4744,1767,936,986,318867,261118,0,0,0,0
316,2,33.0725,2,10.87,7.18,18.049999999999997,242.89,0.69,4775591936,6291456,4781883392,85,3413,991232,69197824,146,4744,1767,944,995,323585,267085,0,0,0,0
317,2,33.1763,2,10.87,7.18,18.049999999999997,243.72,0.69,4775591936,6291456,4781883392,85,3413,991232,69197824,146,4744,1767,946,997,323801,267279,0,0,0,0
318,2,33.2826,2,10.9,7.18,18.08,244.53,0.69,4775591936,6291456,4781883392,85,3413,991232,69197824,146,4744,1767,946,997,323801,267279,0,0,0,0
319,2,33.389,2,10.92,7.19,18.11,245.35,0.69,4776030208,6291456,4782321664,85,3413,991232,69197824,146,4744,1767,946,997,323801,267279,0,0,0,0
320,2,33.4932,2,10.94,7.21,18.15,246.13,0.69,4776005632,6291456,4782297088,85,3413,991232,69197824,146,4744,1767,951,1001,324459,267795,0,0,0,0
321,2,33.595,2,10.97,7.22,18.19,246.9,0.69,4776005632,6291456,4782297088,85,3413,991232,69197824,146,4744,1767,954,1005,324834,268269,0,0,0,0
322,2,33.7004,2,11.01,7.23,18.240000000000002,247.69,0.69,4776259584,6291456,4782551040,85,3413,991232,69197824,146,4744,1767,955,1005,324904,268269,0,0,0,0
323,2,33.8057,2,11.06,7.3,18.36,248.41,0.69,4777807872,6291456,4784099328,85,3413,991232,69197824,146,4744,1767,960,1007,327329,268449,0,0,0,0
324,2,33.9076,2,11.06,7.3,18.36,249.21,0.69,4778065920,6291456,4784357376,85,3413,991232,69197824,146,4744,1767,960,1007,327329,268449,0,0,0,0
325,2,34.0138,2,11.09,7.34,18.43,249.99,0.69,4778065920,6291456,4784357376,85,3413,991232,69197824,146,4744,1767,966,1016,327950,269412,0,0,0,0
326,2,34.1175,2,11.12,7.35,18.47,250.77,0.7,4778266624,6291456,4784558080,85,3421,991232,69337088,146,4778,1789,974,1026,333127,274558,0,0,0,0
327,2,34.2231,2,11.12,7.35,18.47,251.6,0.7,4778266624,6291456,4784558080,85,3421,991232,69337088,146,4778,1789,975,1026,333217,274558,0,0,0,0
328,2,34.3292,2,11.15,7.36,18.51,252.39,0.7,4778266624,6291456,4784558080,85,3421,991232,69337088,146,4778,1789,979,1030,333630,275032,0,0,0,0
329,2,34.4345,2,11.17,7.37,18.54,253.21,0.7,4778188800,6291456,4784480256,85,3421,991232,69337088,146,4778,1789,979,1030,333630,275032,0,0,0,0
330,2,34.5411,2,11.19,7.39,18.58,254.01,0.7,4778188800,6291456,4784480256,85,3421,991232,69337088,146,4778,1789,982,1033,335061,275302,0,0,0,0
331,2,34.6449,2,11.19,7.4,18.59,254.83,0.7,4778188800,6291456,4784480256,85,3421,991232,69337088,146,4778,1789,983,1035,335131,275575,0,0,0,0
332,2,34.7511,2,11.21,7.41,18.62,255.64,0.7,4778188800,6291456,4784480256,85,3421,991232,69337088,146,4778,1789,988,1039,335707,275916,0,0,0,0
333,2,34.8575,2,11.26,7.46,18.72,256.38,0.7,4778188800,6291456,4784480256,85,3421,991232,69337088,146,4778,1789,988,1039,335707,275916,0,0,0,0
334,2,34.9625,2,11.32,7.51,18.83,257.08,0.7,4779220992,6291456,4785512448,85,3421,991232,69337088,146,4778,1789,993,1041,338132,276096,0,0,0,0
